t_sec,coins_per_sec,total_earned,total_gems_earned,total_rubies_earned,events
580,75.20,16645.48,2,0,
590,75.20,17397.47,2,0,
600,75.20,18149.45,2,0,
610,75.20,18901.43,2,0,
620,75.20,19653.41,2,0,grass:clover
630,91.49,20535.73,2,0,upgrade:value->9
640,97.73,21469.35,2,0,
650,97.73,22446.64,2,0,upgrade:value->10
660,103.97,23448.87,2,0,upgrade:growth->4|upgrade:rate->2|upgrade:growth->5|upgrade:robots->8
670,121.53,24580.97,2,0,upgrade:growth->6
680,130.31,25840.15,2,0,upgrade:growth->7|upgrade:rate->3
690,139.09,27191.03,2,0,upgrade:growth->8
700,147.87,28608.26,2,0,
710,147.87,30086.95,2,0,upgrade:value->11|garden:flower->5
720,157.92,31612.36,2,0,
730,157.92,33191.58,2,0,
740,157.92,34770.79,2,0,upgrade:value->12|garden:flower->6|garden:rock->3
750,168.94,36429.42,2,0,garden:tree->1|garden:rock->4|garden:flower->7
760,171.86,38133.76,2,0,garden:tree->2|garden:rock->5
770,173.53,39862.36,2,0,garden:flower->8|garden:flower->9|prestige-2|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4
780,7.51,41270.14,6,0,
790,7.51,41345.23,6,0,tool:Hedge Shears
800,15.02,41457.87,6,0,upgrade:robots->5|upgrade:speed->1|upgrade:value->1
810,23.75,41673.02,6,0,upgrade:robots->6|upgrade:speed->2|upgrade:value->2|upgrade:speed->3
820,38.07,41986.47,6,0,upgrade:rate->1|upgrade:value->3
830,47.77,42415.34,6,0,upgrade:value->4|upgrade:value->5
840,57.66,42942.49,6,0,upgrade:value->6|upgrade:growth->1|upgrade:speed->4
850,68.91,43546.54,6,0,upgrade:speed->5|upgrade:growth->2|upgrade:robots->7|upgrade:growth->3
860,85.14,44291.47,6,0,upgrade:value->7|garden:flower->1
870,93.12,45164.25,6,0,upgrade:value->8
880,99.93,46102.26,6,0,garden:flower->2|garden:flower->3|garden:flower->4|garden:rock->1
890,104.52,47129.22,6,0,garden:rock->2
900,105.04,48178.56,6,0,
910,105.04,49228.95,6,0,
920,105.04,50279.34,6,0,grass:clover
930,127.80,51443.51,6,0,upgrade:value->9
940,136.51,52756.33,6,0,upgrade:value->10
950,145.22,54130.14,6,0,upgrade:growth->4|upgrade:rate->2|upgrade:growth->5|upgrade:robots->8
960,169.75,55702.12,6,0,upgrade:growth->6|upgrade:growth->7
970,187.92,57491.40,6,0,upgrade:rate->3|upgrade:growth->8
980,206.55,59446.49,6,0,
990,206.55,61511.96,6,0,upgrade:value->11|garden:flower->5
1000,220.59,63686.47,6,0,
1010,220.59,65892.36,6,0,upgrade:value->12|garden:flower->6|garden:rock->3|garden:tree->1|garden:rock->4
1020,238.30,68233.25,6,0,garden:flower->7|garden:tree->2|garden:rock->5
1030,242.40,70638.44,6,0,garden:flower->8|garden:flower->9
1040,245.93,73083.62,6,0,garden:rock->6|garden:tree->3|upgrade:robots->9
1050,248.30,75560.28,6,0,upgrade:growth->9
1060,262.31,78113.30,6,0,upgrade:growth->10
1070,276.32,80764.39,6,0,garden:flower->10|garden:rock->7
1080,279.44,83542.69,6,0,garden:tree->4|upgrade:rate->4
1090,280.62,86344.24,6,0,garden:rock->8|garden:flower->11
1100,283.76,89169.33,6,0,
1110,283.76,92006.98,6,0,
1120,283.76,94844.63,6,0,
1130,283.76,97682.27,6,0,
1140,283.76,100519.92,6,0,
1150,283.76,103357.57,6,0,
1160,283.76,106195.22,6,0,grass:thick
1170,343.33,109628.47,6,0,upgrade:growth->11
1180,360.66,113148.41,6,0,
1190,360.66,116755.02,6,0,upgrade:value->13
1200,379.98,120554.84,6,0,
1210,379.98,124354.66,6,0,garden:fountain->1
1220,410.38,128276.08,6,0,
1230,410.38,132379.89,6,0,upgrade:value->14
1240,431.25,136588.03,6,0,
1250,431.25,140900.51,6,0,upgrade:growth->12|upgrade:robots->10
1260,451.98,145396.35,6,0,
1270,451.98,149916.11,6,0,prestige-3|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:speed->1|upgrade:value->1|upgrade:robots->6|upgrade:speed->2|upgrade:value->2|upgrade:speed->3
1280,59.70,151602.12,14,0,upgrade:rate->1|upgrade:value->3|upgrade:value->4
1290,84.50,152375.86,14,0,upgrade:value->5|upgrade:value->6|garden:flower->1
1300,102.18,153347.08,14,0,upgrade:value->7|garden:flower->2
1310,112.23,154435.30,14,0,upgrade:value->8|upgrade:speed->4|upgrade:growth->1|upgrade:speed->5|upgrade:growth->2|upgrade:robots->7
1320,149.43,155715.70,14,0,upgrade:growth->3|upgrade:rate->2|upgrade:growth->4|garden:flower->3|garden:rock->1|garden:flower->4
1330,182.68,157450.44,14,0,garden:rock->2
1340,183.59,159286.38,14,0,grass:clover
1350,223.60,161162.32,14,0,upgrade:value->9|upgrade:growth->5|upgrade:robots->8
1360,257.46,163516.44,14,0,upgrade:growth->6|upgrade:value->10
1370,293.71,166293.91,14,0,upgrade:value->11|garden:flower->5
1380,313.91,169289.02,14,0,garden:flower->6
1390,316.50,172454.02,14,0,upgrade:value->12|garden:flower->7|garden:rock->3|garden:rock->4|garden:tree->1|upgrade:rate->3
1400,342.35,175793.95,14,0,upgrade:growth->7|upgrade:growth->8|upgrade:robots->9
1410,387.17,179433.18,14,0,upgrade:growth->9|garden:flower->8|garden:tree->2
1420,414.20,183454.07,14,0,garden:rock->5|garden:flower->9|garden:rock->6|garden:tree->3
1430,422.93,187654.44,14,0,garden:flower->10|garden:rock->7|garden:tree->4
1440,429.68,191931.79,14,0,garden:flower->11|garden:rock->8
1450,434.57,196264.24,14,0,
1460,434.57,200609.93,14,0,
1470,434.57,204955.63,14,0,
1480,434.57,209301.32,14,0,grass:thick
1490,525.62,214011.22,14,0,upgrade:value->13
1500,553.78,219351.90,14,0,
1510,553.78,224889.68,14,0,garden:fountain->1
1520,598.08,230648.98,14,0,upgrade:value->14
1530,628.49,236721.02,14,0,upgrade:growth->10|upgrade:rate->4
1540,661.97,243219.59,14,0,upgrade:growth->11
1550,695.45,250140.64,14,0,upgrade:value->15
1560,729.10,257196.13,14,0,
1570,729.10,264487.16,14,0,
1580,729.10,271778.20,14,0,garden:fountain->2|garden:pond->1|upgrade:robots->10
1590,792.54,279602.44,14,0,upgrade:growth->12
1600,830.24,287754.01,14,0,upgrade:growth->13
1610,867.94,296169.49,14,0,
1620,867.94,304848.88,14,0,upgrade:value->16|garden:rock->9|garden:tree->5
1630,915.67,313785.01,14,0,garden:flower->12|garden:rock->10|garden:flower->13
1640,928.05,323003.51,14,0,garden:tree->6
1650,931.37,332313.85,14,0,
1660,931.37,341627.50,14,0,
1670,931.37,350941.16,14,0,garden:fountain->3
1680,995.60,360640.20,14,0,
1690,995.60,370596.18,14,0,upgrade:value->17|garden:flower->14
1700,1043.99,380732.31,14,0,garden:rock->11|garden:tree->7|upgrade:rate->5
1710,1052.68,391218.13,14,0,
1720,1052.68,401744.92,14,0,upgrade:growth->14|garden:pond->2
1730,1108.50,412673.61,14,0,garden:flower->15|garden:rock->12
1740,1118.26,423829.83,14,0,garden:tree->8|garden:flower->16
1750,1126.51,435072.35,14,0,garden:pond->3|garden:rock->13
1760,1143.09,446437.87,14,0,garden:flower->17
1770,1147.62,457891.41,14,0,garden:tree->9
1780,1151.37,469397.64,14,0,garden:rock->14|garden:flower->18
1790,1161.33,480974.54,14,0,garden:tree->10
1800,1165.10,492599.17,14,0,
1810,1165.10,504250.21,14,0,
1820,1165.10,515901.26,14,0,
1830,1165.10,527552.30,14,0,prestige-4
1840,7.99,538046.23,30,0,upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:speed->1|upgrade:value->1|upgrade:robots->6|upgrade:speed->2|upgrade:value->2|upgrade:speed->3|upgrade:rate->1|upgrade:value->3|upgrade:value->4|upgrade:value->5|upgrade:value->6
1850,272.27,540159.43,30,0,upgrade:value->7|upgrade:value->8|upgrade:speed->4|upgrade:growth->1|upgrade:speed->5|upgrade:growth->2|upgrade:robots->7|upgrade:growth->3|upgrade:rate->2|upgrade:growth->4
1860,470.13,543752.55,30,0,upgrade:value->9|garden:flower->1|garden:flower->2|upgrade:growth->5|upgrade:robots->8|upgrade:growth->6|upgrade:value->10|garden:flower->3|garden:rock->1
1870,636.11,549381.92,30,0,upgrade:value->11|garden:flower->4|garden:rock->2|grass:clover
1880,726.01,556104.50,30,0,upgrade:value->12|garden:flower->5|garden:flower->6|garden:rock->3|garden:tree->1|upgrade:rate->3|upgrade:growth->7
1890,836.94,563790.23,30,0,upgrade:growth->8|upgrade:robots->9|upgrade:growth->9|upgrade:growth->10|upgrade:rate->4
1900,994.46,573190.14,30,0,upgrade:growth->11|upgrade:value->13|garden:rock->4|garden:flower->7|garden:rock->5
1910,1118.79,583688.14,30,0,garden:tree->2|garden:flower->8|garden:tree->3
1920,1132.97,595003.65,30,0,garden:fountain->1|garden:rock->6|garden:flower->9|garden:rock->7|garden:flower->10|garden:tree->4|garden:rock->8|garden:flower->11
1930,1262.62,607367.99,30,0,
1940,1262.62,619994.18,30,0,grass:thick|upgrade:value->14
1950,1490.44,633854.51,30,0,upgrade:value->15
1960,1562.56,649119.47,30,0,garden:fountain->2|garden:pond->1|upgrade:robots->10
1970,1698.75,665133.05,30,0,upgrade:growth->12|upgrade:growth->13
1980,1862.36,682775.02,30,0,upgrade:value->16|garden:rock->9|garden:tree->5
1990,1964.85,701682.44,30,0,garden:flower->12|garden:rock->10|garden:tree->6|garden:flower->13
2000,1994.79,721556.53,30,0,
2010,1994.79,741504.42,30,0,garden:fountain->3
2020,2132.36,762828.04,30,0,upgrade:value->17
2030,2226.44,785092.40,30,0,upgrade:value->18|garden:rock->11|garden:flower->14|garden:tree->7
2040,2343.88,807985.52,30,0,upgrade:rate->5|upgrade:growth->14|garden:pond->2
2050,2474.01,831917.68,30,0,upgrade:growth->15|upgrade:robots->11
2060,2575.00,856960.77,30,0,garden:pond->3|garden:rock->12|garden:flower->15|garden:tree->8|garden:flower->16
2070,2636.69,883158.33,30,0,garden:rock->13|garden:rock->14|garden:tree->9
2080,2670.10,909737.40,30,0,garden:flower->17|garden:tree->10|garden:flower->18
2090,2694.44,936584.46,30,0,
2100,2694.44,963528.90,30,0,
2110,2694.44,990473.34,30,0,
2120,2694.44,1017417.77,30,0,grass:crystal
2130,3068.02,1045109.36,30,0,upgrade:growth->16
2140,3185.44,1075906.93,30,0,
2150,3185.44,1107761.31,30,0,garden:fountain->4
2160,3390.95,1140437.73,30,0,upgrade:value->19
2170,3528.42,1174484.69,30,0,garden:pond->4
2180,3560.94,1210029.02,30,0,
2190,3560.94,1245638.38,30,0,garden:fountain->5
2200,3776.75,1281463.56,30,0,
2210,3776.75,1319231.06,30,0,upgrade:value->20
2220,3923.90,1357734.30,30,0,garden:pond->5
2230,3959.73,1397331.57,30,0,
2240,3959.73,1436928.84,30,0,upgrade:value->21|garden:rock->15|garden:tree->11
2250,4139.86,1477654.78,30,0,garden:flower->19|garden:rock->16
2260,4169.22,1519211.06,30,0,garden:flower->20
2270,4179.32,1561004.30,30,0,
2280,4179.32,1602797.53,30,0,
2290,4179.32,1644590.76,30,0,garden:fountain->6
2300,4418.14,1686622.82,30,0,
2310,4418.14,1730804.23,30,0,
2320,4418.14,1774985.65,30,0,upgrade:value->22
2330,4577.83,1819486.46,30,0,garden:rock->17
2340,4599.03,1865413.15,30,0,prestige-5|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:speed->1|upgrade:value->1|upgrade:robots->6|upgrade:speed->2|upgrade:value->2|upgrade:speed->3|upgrade:robots->7|upgrade:value->3|upgrade:speed->4|upgrade:value->4
2350,478.33,1902699.32,62,0,upgrade:value->5|upgrade:growth->1|upgrade:rate->1|upgrade:growth->2|upgrade:speed->5|upgrade:value->6|upgrade:value->7|upgrade:value->8|upgrade:growth->3|upgrade:rate->2|upgrade:growth->4|upgrade:robots->8|upgrade:growth->5|upgrade:value->9|garden:flower->1|garden:flower->2|upgrade:value->10|garden:flower->3
2360,1219.44,1911751.49,62,0,upgrade:growth->6|upgrade:rate->3|upgrade:growth->7|upgrade:robots->9|upgrade:growth->8|garden:rock->1|upgrade:value->11|garden:flower->4|garden:rock->2|grass:clover|upgrade:growth->9|upgrade:rate->4
2370,1808.39,1927274.57,62,0,upgrade:growth->10|upgrade:value->12|garden:rock->3|garden:flower->5|garden:tree->1|garden:flower->6|upgrade:value->13|garden:rock->4|garden:flower->7|garden:rock->5|garden:tree->2|garden:flower->8|garden:tree->3
2380,2225.70,1947877.58,62,0,garden:fountain->1|garden:rock->6|garden:flower->9|garden:rock->7|garden:tree->4|garden:flower->10|garden:rock->8|garden:flower->11
2390,2480.81,1971768.64,62,0,grass:thick|upgrade:value->14
2400,2928.49,1998837.72,62,0,upgrade:value->15|garden:fountain->2
2410,3297.62,2030307.65,62,0,upgrade:value->16|garden:pond->1|upgrade:robots->10|upgrade:growth->11|upgrade:growth->12|garden:rock->9|upgrade:rate->5|upgrade:growth->13
2420,4045.06,2067032.02,62,0,upgrade:growth->14|upgrade:robots->11|garden:tree->5|garden:rock->10|garden:flower->12|garden:tree->6|garden:flower->13
2430,4299.22,2109146.44,62,0,garden:fountain->3|garden:pond->2|upgrade:value->17
2440,4848.39,2154705.87,62,0,upgrade:growth->15
2450,5048.07,2204587.52,62,0,upgrade:value->18|garden:pond->3|garden:rock->11|garden:rock->12|garden:tree->7|garden:flower->14|garden:tree->8|garden:rock->13|garden:flower->15|garden:flower->16
2460,5470.66,2258512.60,62,0,garden:rock->14|garden:tree->9|garden:flower->17|garden:tree->10|garden:flower->18
2470,5562.61,2313878.07,62,0,
2480,5562.61,2369504.21,62,0,grass:crystal
2490,6336.09,2428224.27,62,0,garden:fountain->4
2500,6744.87,2493629.11,62,0,upgrade:value->19|garden:pond->4|upgrade:rate->6|upgrade:growth->16
2510,7354.94,2564548.68,62,0,upgrade:growth->17
2520,7624.23,2639713.83,62,0,garden:fountain->5
2530,8086.31,2717804.46,62,0,upgrade:value->20
2540,8401.36,2800557.85,62,0,upgrade:value->21|garden:rock->15|garden:rock->16|garden:flower->19
2550,8817.64,2886410.85,62,0,garden:tree->11|garden:flower->20
2560,8863.30,2974958.65,62,0,
2570,8863.30,3063591.65,62,0,garden:fountain->6
2580,9369.77,3156782.91,62,0,upgrade:value->22|garden:rock->17
2590,9753.39,3252308.82,62,0,
2600,9753.39,3349842.69,62,0,upgrade:value->23|garden:pond->5|upgrade:robots->12
2610,10182.09,3449277.26,62,0,upgrade:growth->18
2620,10535.98,3553221.51,62,0,upgrade:growth->19|garden:pond->6|garden:flower->21
2630,11000.85,3661457.44,62,0,garden:flower->22|garden:tree->12|upgrade:rate->7
2640,11052.85,3771926.95,62,0,upgrade:growth->20|garden:rock->18
2650,11459.30,3884382.57,62,0,garden:tree->13
2660,11488.93,3999271.86,62,0,
2670,11488.93,4114161.15,62,0,garden:fountain->7|garden:rock->19
2680,12165.50,4232266.65,62,0,garden:tree->14|garden:flower->23|garden:pond->7
2690,12314.93,4354535.91,62,0,garden:rock->20|garden:flower->24
2700,12395.22,4478231.30,62,0,garden:tree->15|garden:rock->21
2710,12483.22,4602781.06,62,0,garden:flower->25
2720,12507.38,4727854.87,62,0,
2730,12507.38,4852928.68,62,0,
2740,12507.38,4978002.50,62,0,
2750,12507.38,5103076.31,62,0,
2760,12507.38,5228150.12,62,0,grass:golden
2770,13909.86,5364443.80,62,0,
2780,13909.86,5503542.44,62,0,upgrade:value->24
2790,14378.74,5647329.80,62,0,upgrade:growth->21|upgrade:robots->13
2800,14817.70,5793750.97,62,0,
2810,14817.70,5941927.99,62,0,prestige-6|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:speed->1|upgrade:value->1|upgrade:robots->6|upgrade:speed->2|upgrade:value->2|upgrade:speed->3|upgrade:robots->7|upgrade:speed->4|upgrade:value->3|upgrade:value->4
2820,1435.79,6061951.19,126,0,upgrade:value->5|upgrade:value->6|upgrade:value->7|upgrade:value->8|upgrade:value->9|garden:flower->1|garden:flower->2|upgrade:speed->5|upgrade:growth->1|upgrade:rate->1|upgrade:growth->2|upgrade:rate->2|upgrade:growth->3|upgrade:growth->4|upgrade:robots->8|upgrade:growth->5|upgrade:value->10|upgrade:rate->3|upgrade:growth->6|upgrade:growth->7|upgrade:robots->9|upgrade:growth->8|upgrade:value->11|garden:rock->1|garden:rock->2|garden:flower->3|garden:flower->4|upgrade:value->12|garden:rock->3|garden:tree->1|upgrade:value->13|garden:rock->4|garden:flower->5|garden:tree->2|garden:flower->6|garden:rock->5|garden:flower->7|garden:tree->3|garden:flower->8
2830,5564.81,6102922.13,126,0,garden:fountain->1|upgrade:value->14|garden:rock->6|garden:flower->9|upgrade:value->15|garden:rock->7|garden:rock->8|garden:flower->10|garden:tree->4|upgrade:rate->4|upgrade:growth->9|upgrade:growth->10|upgrade:robots->10|upgrade:growth->11|upgrade:growth->12|upgrade:rate->5|upgrade:growth->13
2840,8767.17,6175772.79,126,0,garden:fountain->2|garden:flower->11|grass:thick|garden:pond->1|upgrade:value->16|garden:pond->2|garden:rock->9|garden:tree->5|garden:flower->12|garden:rock->10|garden:flower->13|garden:tree->6|upgrade:robots->11|upgrade:growth->14
2850,11571.31,6281359.93,126,0,garden:fountain->3|upgrade:value->17|upgrade:growth->15|upgrade:value->18|garden:rock->11|garden:rock->12|garden:tree->7|garden:flower->14|garden:tree->8|upgrade:rate->6|garden:pond->3
2860,14420.32,6415994.10,126,0,upgrade:growth->16|garden:flower->15|garden:fountain->4|garden:rock->13|garden:rock->14|garden:tree->9|garden:flower->16|garden:tree->10|garden:flower->17|garden:flower->18
2870,16333.92,6572770.97,126,0,grass:crystal|upgrade:value->19|garden:pond->4
2880,19112.94,6747999.27,126,0,garden:fountain->5|upgrade:value->20|garden:pond->5
2890,21255.93,6950980.86,126,0,upgrade:value->21|garden:rock->15|garden:rock->16|garden:tree->11|garden:flower->19|garden:flower->20
2900,22404.80,7173304.93,126,0,garden:fountain->6|upgrade:value->22|garden:rock->17
2910,24654.78,7410390.65,126,0,upgrade:value->23|garden:rock->18|garden:tree->12|upgrade:robots->12|upgrade:growth->17
2920,26643.96,7662876.21,126,0,upgrade:growth->18|garden:pond->6|garden:flower->21|garden:tree->13|garden:flower->22
2930,27977.78,7940353.36,126,0,garden:fountain->7|garden:rock->19|garden:tree->14|upgrade:rate->7
2940,29707.76,8226751.04,126,0,upgrade:growth->19|upgrade:growth->20|garden:pond->7|garden:rock->20
2950,32078.20,8536333.51,126,0,garden:flower->23|garden:rock->21|garden:flower->24|garden:flower->25|garden:tree->15|upgrade:robots->13
2960,32449.56,8859527.78,126,0,
2970,32449.56,9184023.34,126,0,grass:golden
2980,35692.03,9518246.30,126,0,upgrade:growth->21
2990,36793.26,9882875.19,126,0,upgrade:value->24
3000,38033.48,10263210.01,126,0,garden:fountain->8
3010,39983.92,10657197.87,126,0,upgrade:growth->22|upgrade:value->25
3020,42523.50,11070347.19,126,0,garden:pond->8
3030,42832.43,11498362.59,126,0,upgrade:value->26|garden:pond->9|garden:rock->22
3040,44705.11,11937832.68,126,0,garden:tree->16|upgrade:rate->8|upgrade:growth->23
3050,46092.37,12387231.42,126,0,garden:flower->26
3060,46147.56,12848651.85,126,0,
3070,46147.56,13310127.47,126,0,garden:fountain->9
3080,48398.66,13794114.11,126,0,upgrade:growth->24
3090,49741.68,14287501.83,126,0,upgrade:value->27
3100,51264.38,14789486.71,126,0,garden:rock->23|garden:pond->10|garden:rock->24|garden:tree->17
3110,52191.75,15307687.95,126,0,garden:flower->27|garden:tree->18|garden:flower->28|garden:flower->29
3120,52488.73,15831443.55,126,0,
3130,52488.73,16356330.89,126,0,
3140,52488.73,16881218.22,126,0,garden:fountain->10
3150,54930.07,17410988.23,126,0,
3160,54930.07,17960288.93,126,0,upgrade:value->28|prestige-7|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:speed->1|upgrade:value->1|upgrade:robots->6|upgrade:speed->2|upgrade:value->2|upgrade:speed->3|upgrade:robots->7|upgrade:speed->4|upgrade:value->3|upgrade:value->4|upgrade:value->5|upgrade:speed->5|upgrade:growth->1|upgrade:rate->1|upgrade:growth->2|upgrade:value->6|upgrade:rate->2|upgrade:growth->3|upgrade:value->7|upgrade:value->8
3170,7426.46,18356227.21,254,0,upgrade:value->9|upgrade:value->10|garden:flower->1|upgrade:robots->8|upgrade:growth->4|upgrade:growth->5|upgrade:rate->3|upgrade:growth->6|garden:rock->1|garden:flower->2|garden:flower->3|upgrade:value->11|garden:rock->2|upgrade:value->12|garden:rock->3|upgrade:value->13|garden:flower->4|garden:rock->4|garden:fountain->1|garden:flower->5|garden:rock->5|garden:flower->6|garden:tree->1|upgrade:robots->9|upgrade:growth->7|upgrade:growth->8|upgrade:rate->4|upgrade:growth->9|upgrade:growth->10|upgrade:robots->10|upgrade:growth->11|upgrade:value->14|garden:tree->2|garden:rock->6|garden:tree->3|garden:flower->7|garden:flower->8|garden:flower->9|upgrade:value->15|garden:rock->7|garden:tree->4|garden:rock->8|garden:flower->10|garden:fountain->2|upgrade:value->16|garden:pond->1|upgrade:rate->5|upgrade:growth->12|upgrade:growth->13|upgrade:robots->11|upgrade:growth->14|garden:rock->9|garden:tree->5|garden:rock->10|garden:tree->6|garden:flower->11|garden:flower->12|garden:flower->13
3180,29298.65,18564401.60,254,0,garden:fountain->3|garden:pond->2|upgrade:value->17|grass:thick|garden:pond->3|upgrade:value->18|garden:rock->11|garden:tree->7|garden:rock->12|garden:tree->8|garden:flower->14|garden:flower->15|garden:fountain->4|upgrade:value->19|garden:rock->13|garden:rock->14|garden:tree->9|garden:flower->16|garden:flower->17|garden:flower->18|garden:tree->10|upgrade:rate->6|upgrade:growth->15|upgrade:growth->16|upgrade:robots->12
3190,44574.82,18947506.61,254,0,upgrade:growth->17|garden:pond->4|grass:crystal|garden:fountain->5|upgrade:value->20|upgrade:growth->18|upgrade:value->21|garden:rock->15|garden:rock->16|garden:tree->11|upgrade:rate->7|garden:pond->5
3200,60930.03,19484512.50,254,0,upgrade:growth->19|garden:flower->19|garden:flower->20|garden:fountain->6|upgrade:value->22|garden:pond->6|garden:rock->17|upgrade:value->23|garden:tree->12
3210,72737.20,20151233.50,254,0,garden:rock->18|garden:tree->13|garden:flower->21|garden:flower->22|garden:fountain->7|garden:pond->7|upgrade:value->24|garden:rock->19
3220,81051.54,20911650.57,254,0,garden:rock->20|garden:tree->14|garden:rock->21|garden:tree->15|garden:flower->23|garden:flower->24|garden:flower->25
3230,82528.33,21735331.66,254,0,grass:golden|garden:fountain->8
