t_sec,coins_per_sec,total_earned,total_gems_earned,total_rubies_earned,events
13440,40825.02,31270970.37,1187,31,garden:fountain->2|garden:flower->14|garden:flower->15|tool:Push Mower|upgrade:growth->14|garden:pond->2|garden:tree->5|upgrade:growth->15|garden:pond->3|garden:tree->6|garden:rock->10|upgrade:growth->16|garden:tree->7|garden:tree->8|garden:tree->9|garden:tree->10|garden:rock->11|garden:flower->16|garden:rock->12|garden:flower->17|garden:flower->18|garden:rock->13|garden:rock->14|grass:crystal|upgrade:growth->17|garden:pond->4|upgrade:value->19|upgrade:growth->18|garden:fountain->3
13450,61272.60,31789415.98,1187,31,garden:pond->5|upgrade:value->20|upgrade:growth->19|upgrade:value->21|garden:pond->6|garden:fountain->4|garden:flower->19|garden:rock->15|upgrade:growth->20|upgrade:value->22|garden:tree->11
13460,73255.81,32467708.38,1187,31,garden:pond->7|garden:tree->12|garden:flower->20|garden:rock->16|upgrade:growth->21|garden:fountain->5|upgrade:value->23|garden:tree->13|garden:tree->14|garden:flower->21|garden:flower->22|garden:tree->15|garden:rock->17
13470,80212.26,33237940.35,1187,31,garden:flower->23|garden:rock->18|garden:flower->24|garden:rock->19|garden:flower->25|garden:rock->20|garden:rock->21
13480,80704.81,34044369.03,1187,31,grass:golden|upgrade:growth->22|upgrade:value->24|garden:pond->8
13490,92728.80,34929542.12,1187,31,garden:fountain->6|upgrade:growth->23|upgrade:value->25
13500,98792.76,35884059.37,1187,31,garden:pond->9|upgrade:growth->24
13510,102286.95,36890156.73,1187,31,upgrade:value->26|garden:fountain->7|garden:pond->10|garden:flower->26|garden:tree->16|garden:rock->22
13520,106897.37,37944853.66,1187,31,upgrade:growth->25
13530,109789.97,39025397.75,1187,31,upgrade:value->27|garden:fountain->8|garden:tree->17|garden:flower->27
13540,113742.14,40142891.17,1187,31,garden:flower->28|garden:rock->23
13550,113911.62,41281928.51,1187,31,upgrade:growth->26
13560,116901.46,42441973.60,1187,31,upgrade:value->28|garden:tree->18
13570,119582.81,43632184.69,1187,31,upgrade:value->29|garden:flower->29|garden:rock->24
13580,122190.61,44840713.93,1187,31,
13590,122190.61,46062620.07,1187,31,upgrade:growth->27
13600,125306.68,47306338.63,1187,31,garden:fountain->9|garden:tree->19|garden:flower->30|garden:rock->25
13610,127079.37,48575903.62,1187,31,
13620,127079.37,49846697.29,1187,31,upgrade:value->30
13630,129582.57,51140019.81,1187,31,garden:fountain->10|garden:flower->31|garden:rock->26
13640,131099.61,52445933.80,1187,31,
13650,131099.61,53756929.89,1187,31,
13660,131099.61,55067925.99,1187,31,upgrade:value->31|garden:flower->32|garden:tree->20|upgrade:robots->14
13670,133981.02,56406431.75,1187,31,
13680,133981.02,57746241.91,1187,31,upgrade:growth->28|garden:rock->27
13690,137377.38,59102862.27,1187,31,
13700,137377.38,60476636.07,1187,31,
13710,137377.38,61850409.86,1187,31,upgrade:growth->29|garden:tree->21
13720,140966.06,63237710.22,1187,31,garden:flower->33
13730,141066.56,64648174.80,1187,31,
13740,141066.56,66058840.39,1187,31,
13750,141066.56,67469505.98,1187,31,upgrade:value->32|garden:flower->34|garden:rock->28
13760,143900.46,68902006.60,1187,31,
13770,143900.46,70341011.23,1187,31,
13780,143900.46,71780015.86,1187,31,
13790,143900.46,73219020.49,1187,31,upgrade:growth->30|upgrade:rate->9
13800,147277.23,74664778.65,1187,31,garden:tree->22|garden:rock->29
13810,147649.04,76140163.81,1187,31,
13820,147649.04,77616654.25,1187,31,
13830,147649.04,79093144.69,1187,31,prestige-36|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:robots->6|upgrade:robots->7|upgrade:rate->1|upgrade:speed->1|upgrade:value->1|upgrade:rate->2|upgrade:robots->8|upgrade:value->2|upgrade:rate->3|upgrade:value->3|upgrade:value->4|upgrade:robots->9|upgrade:growth->1|upgrade:value->5|upgrade:rate->4|upgrade:growth->2|upgrade:robots->10|upgrade:growth->3|upgrade:value->6|upgrade:rate->5|upgrade:growth->4|upgrade:value->7|upgrade:robots->11|upgrade:growth->5|upgrade:value->8|upgrade:value->9|upgrade:rate->6|upgrade:growth->6|upgrade:value->10|garden:flower->1|upgrade:value->11|garden:flower->2|upgrade:robots->12|upgrade:growth->7|garden:tree->1|upgrade:value->12|garden:flower->3|garden:flower->4|upgrade:value->13|garden:flower->5|garden:tree->2|garden:rock->1|upgrade:value->14|garden:flower->6|grass:thick|garden:rock->2|garden:flower->7|garden:flower->8|garden:rock->3|garden:flower->9|garden:rock->4|garden:rock->5
13840,46288.82,80082217.74,2398,31,upgrade:value->15|upgrade:value->16|upgrade:rate->7|upgrade:growth->8|garden:tree->3|garden:tree->4|garden:fountain->1|garden:flower->10|garden:flower->11|garden:rock->6|garden:rock->7|upgrade:value->17|upgrade:value->18|garden:flower->12|garden:flower->13|garden:tree->5|upgrade:robots->13|upgrade:growth->9|upgrade:growth->10|upgrade:rate->8|upgrade:growth->11|tool:Push Mower|upgrade:growth->12|upgrade:growth->13|garden:pond->1|upgrade:growth->14|garden:pond->2|upgrade:growth->15|garden:pond->3|upgrade:growth->16|garden:tree->6|garden:tree->7|garden:tree->8|garden:rock->8|garden:tree->9|garden:rock->9|garden:flower->14|garden:tree->10|garden:rock->10|garden:flower->15|garden:rock->11|garden:flower->16|garden:rock->12|garden:flower->17|garden:rock->13|garden:flower->18|garden:rock->14|grass:crystal|garden:fountain->2|upgrade:growth->17|garden:pond->4|upgrade:value->19|upgrade:growth->18|garden:fountain->3|garden:pond->5|upgrade:value->20|upgrade:growth->19
13850,120463.40,80984970.36,2398,31,upgrade:value->21|garden:pond->6|garden:fountain->4|garden:flower->19|garden:rock->15|upgrade:growth->20|upgrade:value->22|garden:tree->11|garden:pond->7|garden:tree->12|garden:flower->20|garden:rock->16|upgrade:growth->21|garden:fountain->5|upgrade:value->23|garden:tree->13|garden:tree->14|garden:tree->15|garden:flower->21|garden:rock->17|garden:flower->22|garden:rock->18|garden:flower->23
13860,146796.51,82348467.61,2398,31,garden:rock->19|garden:flower->24|garden:flower->25|garden:rock->20|garden:rock->21|grass:golden|upgrade:growth->22|garden:pond->8|upgrade:value->24
13870,169260.27,83903196.22,2398,31,garden:fountain->6|upgrade:growth->23|upgrade:value->25|garden:pond->9|upgrade:value->26
13880,185291.27,85683013.97,2398,31,garden:fountain->7|garden:tree->16|garden:flower->26|upgrade:value->27|garden:fountain->8|garden:flower->27|garden:rock->22
13890,194207.06,87588653.24,2398,31,upgrade:value->28|garden:flower->28|garden:rock->23|garden:tree->17|upgrade:robots->14|upgrade:growth->24|garden:pond->10
13900,205807.67,89570533.17,2398,31,upgrade:growth->25|garden:tree->18
13910,211833.18,91664762.89,2398,31,upgrade:value->29|garden:fountain->9|garden:tree->19|garden:flower->29|garden:rock->24|garden:flower->30
13920,219156.33,93834580.91,2398,31,garden:rock->25|upgrade:value->30
13930,223483.62,96031727.76,2398,31,garden:tree->20|garden:fountain->10|garden:flower->31
13940,226367.85,98278468.60,2398,31,garden:rock->26
13950,226507.84,100543547.00,2398,31,upgrade:value->31|garden:tree->21|garden:flower->32|garden:rock->27|garden:flower->33
13960,231673.10,102842262.99,2398,31,
13970,231673.10,105158994.01,2398,31,upgrade:value->32|garden:flower->34
13980,236052.66,107488534.18,2398,31,garden:rock->28|garden:tree->22|upgrade:rate->9|upgrade:growth->26
13990,242839.91,109859529.19,2398,31,upgrade:growth->27
14000,248975.28,112306334.41,2398,31,upgrade:growth->28|upgrade:rate->10
14010,255110.66,114808357.98,2398,31,
14020,255110.66,117359464.55,2398,31,upgrade:growth->29
14030,261246.03,119947383.37,2398,31,
14040,261246.03,122559843.67,2398,31,upgrade:growth->30|garden:rock->29
14050,267540.56,125197163.79,2398,31,
14060,267540.56,127872569.39,2398,31,
14070,267540.56,130547974.99,2398,31,upgrade:value->33|garden:tree->23|upgrade:robots->15|garden:flower->35|garden:rock->30
14080,273163.41,133275763.03,2398,31,
14090,273163.41,136007397.13,2398,31,
14100,273163.41,138739031.23,2398,31,upgrade:growth->31
14110,279415.65,141476917.57,2398,31,garden:flower->36
14120,279583.65,144272418.11,2398,31,
14130,279583.65,147068254.66,2398,31,
14140,279583.65,149864091.21,2398,31,upgrade:value->34|garden:tree->24
14150,285013.05,152701242.33,2398,31,garden:rock->31|garden:flower->37
14160,285347.71,155554035.26,2398,31,
14170,285347.71,158407512.38,2398,31,
14180,285347.71,161260989.50,2398,31,
14190,285347.71,164114466.63,2398,31,upgrade:growth->32
14200,291713.16,166993405.55,2398,31,
14210,291713.16,169910537.18,2398,31,
14220,291713.16,172827668.80,2398,31,
14230,291713.16,175744800.43,2398,31,upgrade:value->35
14240,296734.04,178676994.70,2398,31,garden:flower->38|garden:rock->32
14250,297075.50,181646229.46,2398,31,garden:tree->25
14260,297615.39,184621303.54,2398,31,
14270,297615.39,187597457.39,2398,31,
14280,297615.39,190573611.25,2398,31,
14290,297615.39,193549765.10,2398,31,
14300,297615.39,196525918.96,2398,31,
14310,297615.39,199502072.81,2398,31,upgrade:growth->33|upgrade:rate->11
14320,304094.05,202536534.63,2398,31,
14330,304094.05,205577475.11,2398,31,
14340,304094.05,208618415.59,2398,31,
14350,304094.05,211659356.07,2398,31,
14360,304094.05,214700296.56,2398,31,upgrade:value->36
14370,309236.56,217756664.58,2398,31,garden:flower->39|garden:rock->33
14380,309585.11,220850440.97,2398,31,prestige-37|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:robots->6|upgrade:robots->7|upgrade:rate->1|upgrade:speed->1|upgrade:value->1|upgrade:rate->2|upgrade:robots->8|upgrade:value->2|upgrade:rate->3|upgrade:robots->9|upgrade:value->3|upgrade:value->4|upgrade:value->5|upgrade:rate->4|upgrade:growth->1|upgrade:robots->10|upgrade:growth->2|upgrade:rate->5|upgrade:growth->3|upgrade:robots->11|upgrade:growth->4|upgrade:value->6|upgrade:rate->6|upgrade:growth->5|upgrade:value->7|upgrade:robots->12|upgrade:growth->6|upgrade:value->8|upgrade:rate->7|upgrade:growth->7|upgrade:value->9|upgrade:value->10|upgrade:robots->13|upgrade:growth->8|garden:flower->1|upgrade:value->11|garden:flower->2|upgrade:value->12|garden:flower->3|garden:flower->4|upgrade:value->13|garden:flower->5|upgrade:rate->8|upgrade:growth->9|garden:tree->1|garden:rock->1|grass:thick|upgrade:value->14|garden:flower->6|garden:rock->2|upgrade:value->15|garden:flower->7|garden:rock->3|garden:flower->8|upgrade:value->16|garden:rock->4|garden:flower->9|garden:fountain->1|upgrade:value->17|garden:flower->10|garden:rock->5|garden:flower->11|garden:rock->6|garden:flower->12|garden:rock->7|garden:flower->13|garden:rock->8|garden:flower->14|garden:rock->9|garden:flower->15|garden:rock->10|garden:flower->16|garden:rock->11|garden:flower->17|tool:Push Mower
14390,108545.13,222714836.90,4820,31,upgrade:growth->10|upgrade:growth->11|upgrade:growth->12|garden:tree->2|upgrade:growth->13|garden:tree->3|garden:pond->1|upgrade:growth->14|garden:tree->4|garden:pond->2|upgrade:growth->15|garden:tree->5|garden:pond->3|upgrade:growth->16|garden:tree->6|garden:tree->7|garden:tree->8|garden:tree->9|garden:tree->10|grass:crystal|upgrade:value->18|upgrade:growth->17|garden:fountain->2|garden:pond->4|upgrade:value->19|upgrade:growth->18|garden:pond->5|garden:fountain->3|upgrade:value->20|upgrade:growth->19|garden:rock->12|upgrade:value->21|garden:pond->6|garden:rock->13|garden:flower->18|garden:rock->14|garden:flower->19|garden:rock->15|upgrade:growth->20|garden:fountain->4|garden:tree->11|upgrade:value->22|garden:pond->7|garden:tree->12|garden:fountain->5|garden:flower->20|garden:tree->13|garden:tree->14|garden:tree->15|garden:rock->16|garden:flower->21|garden:rock->17|garden:flower->22|garden:rock->18|garden:flower->23|garden:rock->19|garden:flower->24|garden:rock->20|garden:flower->25|garden:rock->21
14400,254904.09,224960226.81,4820,31,grass:golden|upgrade:value->23|upgrade:value->24|garden:fountain->6|upgrade:value->25|upgrade:value->26|garden:fountain->7|garden:flower->26
14410,306953.88,227877134.30,4820,31,upgrade:value->27|garden:fountain->8|garden:flower->27|garden:rock->22|garden:tree->16|upgrade:robots->14|upgrade:growth->21|upgrade:growth->22|garden:pond->8|garden:tree->17|upgrade:rate->9|upgrade:growth->23|garden:pond->9|upgrade:growth->24
14420,362968.86,231265003.37,4820,31,upgrade:value->28|garden:rock->23|garden:flower->28|upgrade:value->29|garden:fountain->9|garden:tree->18|upgrade:rate->10|garden:pond->10
14430,384645.81,235008780.44,4820,31,upgrade:growth->25|upgrade:growth->26|garden:rock->24|garden:flower->29|garden:flower->30|garden:rock->25
14440,406431.11,239015883.55,4820,31,upgrade:value->30|garden:fountain->10|garden:flower->31|garden:rock->26|garden:tree->19|upgrade:robots->15
14450,419264.72,243173051.62,4820,31,upgrade:growth->27|upgrade:growth->28|garden:tree->20
14460,441567.41,247495946.52,4820,31,upgrade:value->31|garden:tree->21|garden:flower->32|garden:rock->27|garden:flower->33
14470,451140.08,251956998.03,4820,31,upgrade:value->32|garden:tree->22
14480,459965.42,256493025.95,4820,31,garden:rock->28|garden:flower->34|garden:rock->29
14490,460761.04,261099840.57,4820,31,upgrade:value->33
14500,468682.43,265747057.93,4820,31,upgrade:growth->29|upgrade:rate->11
14510,479979.64,270512962.68,4820,31,upgrade:growth->30|garden:tree->23|garden:flower->35
14520,492490.71,275372614.22,4820,31,garden:rock->30
14530,492768.17,280300295.91,4820,31,upgrade:growth->31|upgrade:robots->16|garden:flower->36
14540,504344.33,285262160.88,4820,31,
14550,504344.33,290305604.14,4820,31,upgrade:value->34|garden:rock->31
14560,513147.63,295392495.99,4820,31,garden:tree->24|garden:flower->37
14570,514383.39,300535775.16,4820,31,
14580,514383.39,305679609.04,4820,31,upgrade:growth->32
14590,525884.26,310880947.27,4820,31,
14600,525884.26,316139789.85,4820,31,upgrade:value->35
14610,534615.04,321416094.00,4820,31,garden:tree->25|garden:rock->32|garden:flower->38
14620,536163.02,326773891.05,4820,31,
14630,536163.02,332135521.28,4820,31,
14640,536163.02,337497151.51,4820,31,upgrade:growth->33
14650,547861.20,342870479.92,4820,31,
14660,547861.20,348349091.89,4820,31,
14670,547861.20,353827703.86,4820,31,
14680,547861.20,359306315.83,4820,31,upgrade:value->36|garden:tree->26|garden:flower->39
14690,558080.91,364881154.89,4820,31,garden:rock->33|garden:flower->40|garden:rock->34
14700,558965.44,370466386.01,4820,31,
14710,558965.44,376056040.42,4820,31,
14720,558965.44,381645694.83,4820,31,
14730,558965.44,387235349.25,4820,31,
14740,558965.44,392825003.66,4820,31,upgrade:value->37|garden:tree->27
14750,568940.53,398488412.41,4820,31,garden:flower->41|garden:rock->35
14760,569531.75,404180158.69,4820,31,
14770,569531.75,409875476.20,4820,31,
14780,569531.75,415570793.71,4820,31,
14790,569531.75,421266111.22,4820,31,
14800,569531.75,426961428.73,4820,31,
14810,569531.75,432656746.23,4820,31,upgrade:value->38
14820,578519.63,438361051.62,4820,31,garden:tree->28
14830,579543.80,444149320.41,4820,31,garden:flower->42
14840,579840.18,449946833.08,4820,31,garden:rock->36|garden:flower->43
14850,580436.99,455748534.22,4820,31,
14860,580436.99,461552904.16,4820,31,
14870,580436.99,467357274.10,4820,31,
14880,580436.99,473161644.04,4820,31,
14890,580436.99,478966013.98,4820,31,
14900,580436.99,484770383.93,4820,31,
14910,580436.99,490574753.87,4820,31,
14920,580436.99,496379123.81,4820,31,
14930,580436.99,502183493.75,4820,31,upgrade:value->39
14940,589449.99,508050954.67,4820,31,garden:tree->29
14950,590490.61,513951698.27,4820,31,garden:rock->37
14960,590791.57,519858711.08,4820,31,garden:flower->44
14970,591092.86,525768735.83,4820,31,
14980,591092.86,531679664.45,4820,31,
14990,591092.86,537590593.07,4820,31,
15000,591092.86,543501521.68,4820,31,
15010,591092.86,549412450.30,4820,31,
15020,591092.86,555323378.92,4820,31,
15030,591092.86,561234307.54,4820,31,
15040,591092.86,567145236.16,4820,31,
15050,591092.86,573056164.78,4820,31,
15060,591092.86,578967093.40,4820,31,
15070,591092.86,584878022.02,4820,31,
15080,591092.86,590788950.63,4820,31,upgrade:value->40
15090,600126.37,596781180.87,4820,31,garden:tree->30
15100,601183.43,602787729.90,4820,31,garden:rock->38
15110,601485.08,608800469.17,4820,31,
15120,601485.08,614815319.97,4820,31,garden:flower->45
15130,601791.13,620833231.26,4820,31,garden:rock->39
15140,602092.93,626852349.76,4820,31,
15150,602092.93,632873279.07,4820,31,
15160,602092.93,638894208.37,4820,31,
15170,602092.93,644915137.68,4820,31,
15180,602092.93,650936066.98,4820,31,
15190,602092.93,656956996.29,4820,31,
15200,602092.93,662977925.59,4820,31,
15210,602092.93,668998854.90,4820,31,prestige-38|ascend-4
15220,2.24,2.24,0,51,
15230,2.24,24.64,0,51,upgrade:robots->2|upgrade:robots->3
15240,6.72,69.44,0,51,upgrade:robots->4
15250,8.96,143.36,0,51,
15260,8.96,232.96,0,51,
15270,8.96,322.56,0,51,tool:Hedge Shears
15280,17.92,456.96,0,51,upgrade:robots->5|upgrade:robots->6|upgrade:value->1
15290,29.76,709.12,0,51,upgrade:robots->7|upgrade:value->2
15300,38.08,1051.52,0,51,upgrade:value->3|upgrade:value->4
15310,44.80,1472.64,0,51,upgrade:value->5
15320,48.16,1940.80,0,51,upgrade:value->6|garden:flower->1
15330,52.33,2444.97,0,51,upgrade:value->7
15340,55.74,2971.64,0,51,garden:flower->2
15350,56.60,3535.01,0,51,upgrade:value->8
15360,60.06,4104.43,0,51,garden:flower->3|upgrade:rate->1|upgrade:growth->1
15370,68.15,4726.08,0,51,upgrade:growth->2|upgrade:rate->2|upgrade:growth->3
15380,78.44,5471.14,0,51,upgrade:robots->8|upgrade:growth->4|garden:rock->1
15390,89.34,6335.34,0,51,garden:flower->4|garden:rock->2
15400,90.43,7238.92,0,51,
15410,90.43,8143.20,0,51,
15420,90.43,9047.48,0,51,
15430,90.43,9951.76,0,51,grass:clover
15440,106.96,10971.74,0,51,upgrade:value->9
15450,113.10,12072.04,0,51,
15460,113.10,13203.07,0,51,upgrade:value->10|garden:flower->5
15470,120.27,14388.37,0,51,
15480,120.27,15591.06,0,51,upgrade:value->11
15490,126.47,16806.14,0,51,garden:flower->6
15500,127.54,18079.39,0,51,
15510,127.54,19354.78,0,51,prestige-39
15520,4.73,20507.36,5,51,upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:robots->6|upgrade:value->1|upgrade:robots->7|upgrade:value->2|upgrade:value->3
15530,86.30,21164.45,5,51,upgrade:rate->1|upgrade:growth->1|upgrade:value->4|upgrade:value->5
15540,114.68,22181.27,5,51,upgrade:value->6|upgrade:rate->2|upgrade:growth->2
15550,138.36,23472.70,5,51,upgrade:value->7|garden:flower->1|upgrade:value->8|garden:flower->2
15560,159.54,24987.72,5,51,garden:flower->3|garden:flower->4|upgrade:robots->8|upgrade:growth->3|upgrade:growth->4|upgrade:rate->3
15570,194.26,26725.35,5,51,upgrade:growth->5|upgrade:robots->9|upgrade:growth->6|garden:rock->1|garden:rock->2
15580,225.38,28844.28,5,51,
15590,225.38,31098.11,5,51,grass:clover
15600,266.88,33559.43,5,51,upgrade:value->9|upgrade:value->10
15610,296.64,36421.71,5,51,upgrade:growth->7|upgrade:rate->4|upgrade:growth->8
15620,335.80,39623.09,5,51,upgrade:value->11|garden:flower->5
15630,354.84,43074.08,5,51,upgrade:value->12|garden:flower->6|garden:rock->3
15640,374.66,46678.49,5,51,garden:flower->7|upgrade:robots->10|upgrade:growth->9
15650,400.31,50477.40,5,51,upgrade:growth->10|upgrade:rate->5
15660,422.47,54536.11,5,51,
15670,422.47,58760.82,5,51,upgrade:growth->11|garden:tree->1|garden:flower->8|garden:tree->2|garden:rock->4|garden:tree->3
